"...1","artist_name","track_name","track_id","popularity","year","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","track_artist","track_album_id","track_album_name","track_album_release_date"
1775,"Passion Pit","Take a Walk","4Sfa7hdVkqlM8UW5LsSY3F",65,2012,"alt-rock",0.566,0.755,11,-5.526,1,0.0368,0.0338,0,0.315,0.445,101.006,264493,4,"Passion Pit","14JU5SskmcyckE5I8PY6lv","Gossamer","2012-07-20"
1780,"Stone Sour","Absolute Zero","14EORgkbXqIx5K4Haucmnb",64,2012,"alt-rock",0.552,0.988,1,-2.555,0,0.0787,0.000108,0.309,0.846,0.619,139.941,229840,4,"Stone Sour","2nCHgPLLyIgxFKUBYuMKPn","House of Gold & Bones, Part 1","2012-10-17"
1791,"Nine Lashes","Anthem Of The Lonely","1bKRtH1leT7y003VikaXUc",60,2012,"alt-rock",0.348,0.972,10,-3.144,0,0.0951,0.000364,0,0.119,0.652,196.213,241720,4,"Nine Lashes","5hNY9GQIaQR7MOelvlY0qu","World We View","2012-01-01"
11225,"Florida Georgia Line","Cruise","0i5el041vd6nxrGEU8QRxy",69,2012,"country",0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148,208960,4,"Florida Georgia Line","5MH765pytbQasmDxXArTah","Here's To The Good Times","2012-01-01"
12105,"MKTO","Classic","6FE2iI43OZnszFLuLtvvmg",79,2012,"dance",0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,175427,4,"MKTO","5IenxFp0vpnXBUxPcwJtbE","MKTO","2012"
12106,"Pitbull","Timber (feat. Ke$ha)","3cHyrEgdyYRjgJKSOiOtcS",80,2012,"dance",0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,204160,4,"Pitbull","2F7tejLHzTqFq2XLol9ZGy","Global Warming: Meltdown (Deluxe Version)","2012"
12107,"Calvin Harris","Feel So Close - Radio Edit","1gihuPhrLraKYrJMAEONyc",78,2012,"dance",0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4,"Calvin Harris","7w19PFbxAjwZ7UVNp9z0uT","18 Months","2012-10-26"
12110,"Bruno Mars","Treasure","55h7vJchibLdUkxdlX3fK7",78,2012,"dance",0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560,4,"Bruno Mars","58ufpQsJ1DS5kq4hhzQDiI","Unorthodox Jukebox","2012-12-07"
12111,"P!nk","Just Give Me a Reason (feat. Nate Ruess)","1mKXFLRA179hdOWQBwUk9e",80,2012,"dance",0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4,"P!nk","2Q9oTK48eb85waX1fFJsvj","The Truth About Love","2012-09-18"
12112,"Kesha","Die Young","7EQGXaVSyEDsCWKmUcfpLk",76,2012,"dance",0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,4,"Kesha","5ZQB1ZQ2Yx9YT3nZlR2Pgu","Warrior (Expanded Edition)","2012-11-30"
12113,"Swedish House Mafia","Don't You Worry Child - Radio Edit","2V65y3PX4DkRhy1djlxd9p",80,2012,"dance",0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,212862,4,"Swedish House Mafia","3RKhRsifs4RWrqvWV1YpPY","Don't You Worry Child","2012-09-14"
12116,"Zedd","Clarity","60wwxj6Dd9NJlirf84wr2c",74,2012,"dance",0.509,0.781,8,-3.48,1,0.072,0.0398,0,0.0749,0.176,128,271427,4,"Zedd","7juWTdmjo0vYywWu8HiQxs","Clarity","2012-01-01"
12121,"Flo Rida","Wild Ones (feat. Sia)","1NpW5kyvO4XrNJ3rnfcNy3",76,2012,"dance",0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,232947,4,"Flo Rida","7eLwoxxWs6lfkVYJGkGNbk","Wild Ones","2012-06-22"
12124,"Flo Rida","Good Feeling","2LEF1A8DOZ9wRYikWgVlZ8",75,2012,"dance",0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,4,"Flo Rida","7eLwoxxWs6lfkVYJGkGNbk","Wild Ones","2012-06-22"
12125,"Flo Rida","Whistle","3bC1ahPIYt1btJzSSEyyrF",76,2012,"dance",0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,103.976,224653,4,"Flo Rida","7eLwoxxWs6lfkVYJGkGNbk","Wild Ones","2012-06-22"
12129,"Katy Perry","Part Of Me","6yARPLK0PV4heEyh7pVMGz",68,2012,"dance",0.667,0.922,5,-4.645,1,0.0353,0.000354,0,0.0867,0.761,130.01,216160,4,"Katy Perry","4zLOhyT4XIzyyl7KoSHWcE","Teenage Dream: The Complete Confection","2012-01-01"
12131,"Katy Perry","California Gurls","6tS3XVuOyu10897O3ae7bi",73,2012,"dance",0.791,0.754,0,-3.729,1,0.0569,0.00446,0,0.163,0.425,125.014,234653,4,"Katy Perry","5BvgP623rtvlc0HDcpzquz","Katy Perry - Teenage Dream: The Complete Confection","2012-03-12"
12134,"Katy Perry","Last Friday Night (T.G.I.F.)","455AfCsOhhLPRc68sE01D8",73,2012,"dance",0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,230747,4,"Katy Perry","5BvgP623rtvlc0HDcpzquz","Katy Perry - Teenage Dream: The Complete Confection","2012-03-12"
12135,"Zedd","Stay The Night - Featuring Hayley Williams Of Paramore","2QtJA4gbwe1AcanB2p21aP",63,2012,"dance",0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,217347,4,"Zedd","4xak0izXQHOMV9Wu1mDAAy","Clarity (Deluxe)","2012"
12136,"Calvin Harris","Sweet Nothing (feat. Florence Welch)","24LS4lQShWyixJ0ZrJXfJ5",71,2012,"dance",0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,4,"Calvin Harris","7w19PFbxAjwZ7UVNp9z0uT","18 Months","2012-10-26"
12137,"Bridgit Mendler","Ready or Not","5xvUgoVED1F4mBu8FL0HaW",69,2012,"dance",0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,200947,4,"Bridgit Mendler","114sumrk5wTeMWHVin86QC","Hello My Name Is...","2012-01-01"
12141,"Katy Perry","Firework","4lCv7b86sLynZbXhfScfm2",69,2012,"dance",0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072,227880,4,"Katy Perry","5BvgP623rtvlc0HDcpzquz","Katy Perry - Teenage Dream: The Complete Confection","2012-03-12"
12144,"Calvin Harris","I Need Your Love (feat. Ellie Goulding)","05SBRd4fXgn8FX7bf8BCAE",69,2012,"dance",0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,234507,4,"Calvin Harris","7w19PFbxAjwZ7UVNp9z0uT","18 Months","2012-10-26"
12145,"Ne-Yo","Let Me Love You (Until You Learn To Love Yourself)","4kte3OcW800TPvOVgrLLj8",67,2012,"dance",0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.368,0.248,124.91,251627,4,"Ne-Yo","4HPdvrPf9RGfJ2hNYrODpC","R.E.D. (Deluxe Edition)","2012-01-01"
12149,"Katy Perry","E.T.","4z8ssgZfs5TzKiO8HaGWXO",69,2012,"dance",0.603,0.872,5,-5.404,0,0.0792,0.0213,0,0.366,0.691,150.104,206373,4,"Katy Perry","5BvgP623rtvlc0HDcpzquz","Katy Perry - Teenage Dream: The Complete Confection","2012-03-12"
12151,"The Wanted","Glad You Came","3AGOgQzp0YcPH41u9p7dOp",60,2012,"dance",0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889,198187,4,"The Wanted","0NN3zv0dQ73NkBd8tM7wFj","The Wanted (Special Edition)","2012-01-01"
12172,"Calvin Harris","Thinking About You (feat. Ayah Marar)","1KtD0xaLAikgIt5tPbteZQ",65,2012,"dance",0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,247933,4,"Calvin Harris","7w19PFbxAjwZ7UVNp9z0uT","18 Months","2012-10-26"
12192,"Chris Brown","Don't Wake Me Up","18VfHIPaCo0s6FTi1Fnp6T",63,2012,"dance",0.602,0.691,7,-5.197,0,0.051,0.0548,0,0.144,0.206,127.967,222307,4,"Chris Brown","4AGQTp6rk7v8fPbFu739l7","Fortune (Expanded Edition)","2012-07-03"
12230,"Thalia","Te Perdiste Mi Amor (feat. Prince Royce)","1Q8NiatGDc6YgefNwT7Jgu",62,2012,"dance",0.8,0.723,0,-6.404,0,0.0353,0.344,0,0.0956,0.916,128.017,220067,4,"Thalía","5HDevGeDLIZMhZKvRZLSkI","Habítame Siempre (Bonus Tracks Version)","2012-11-19"
12236,"Swedish House Mafia","Greyhound","0VffaI2jwQknRrxpECYHsF",60,2012,"dance",0.723,0.806,0,-4.989,1,0.0521,0.00666,0.876,0.276,0.539,124.976,410097,4,"Swedish House Mafia","4ljisoNarj0BpQSMIEv88L","Until Now","2012-01-01"
12256,"Calvin Harris","We'll Be Coming Back (feat. Example)","7B1Dl3tXqySkB8OPEwVvSu",61,2012,"dance",0.596,0.952,7,-4.364,1,0.0873,0.00131,0,0.598,0.571,127.945,234360,4,"Calvin Harris","7w19PFbxAjwZ7UVNp9z0uT","18 Months","2012-10-26"
19001,"Wisin & Yandel","Algo Me Gusta De Ti","2FqoR7diymD1Eh7cVb3DMg",71,2012,"electro",0.627,0.768,11,-5.296,0,0.0325,0.00291,0,0.0598,0.237,127.953,274947,4,"Wisin & Yandel","6tOFRRXAis3nniv1wG6Nae","Líderes","2012-01-01"
19006,"Juan Magán","Bailando por Ahi","6sHBvzRsuGunQTfCk18KXi",64,2012,"electro",0.73,0.732,4,-5.167,0,0.051,0.0427,2.22e-06,0.262,0.974,129.974,180453,4,"Juan Magán","67hCGmMfz8cg2YLO0xZWnx","The King Of Dance","2012-05-14"
19010,"Parov Stelar","Booty Swing","3sMleqdCDalZ6xsAQe8xuY",60,2012,"electro",0.85,0.669,0,-5.46,1,0.047,0.26,0.274,0.103,0.914,112.966,197507,4,"Parov Stelar","7p72vm3axkMsrAMBwl7d3T","The Princess, Pt. Two","2012-04-20"
20740,"The Lumineers","Ho Hey","0W4Kpfp1w2xkY3PrV714B7",73,2012,"folk",0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,163133,4,"The Lumineers","6NWYmlHxAME5KXtxrTlUxW","The Lumineers","2012-04-03"
20774,"Elvis Costello","She","31Tp5iKrVUayn65qhg06nE",66,2012,"folk",0.333,0.28,1,-12.87,1,0.032,0.427,1.88e-06,0.13,0.276,130.876,187720,4,"Elvis Costello","2VNMoSXYKrjAAU4aqiTvtY","In Motion Pictures","2012"
23126,"Warren G","Party We Will Throw Now!","0KbIwqCAHmXWu7hrszXY6j",62,2012,"funk",0.934,0.562,4,-4.609,0,0.24,0.0476,1.31e-06,0.0608,0.712,96.792,209413,4,"Warren G","0bTkYfBstiSW4maInjgqVi","Party We Will Throw Now! - Single","2012-04-24"
24496,"Michael Schulte","You Said You'd Grow Old With Me","41WTP0gosjYD74B06uS2tL",61,2012,"german",0.531,0.347,0,-7.044,1,0.0345,0.905,0,0.0935,0.289,114.441,224743,4,"Michael Schulte","65Z3hZGZsiNcpOAT2U0Inn","Wide Awake","2012-09-28"
32070,"Frank Ocean","Lost","3GZD6HmiNUhxXYf8Gch723",82,2012,"hip-hop",0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,234093,4,"Frank Ocean","392p3shh2jkxUxY2VHvlH8","channel ORANGE","2012-01-01"
32071,"Chief Keef","Love Sosa","01Lr5YepbgjXAWR9iOEyH1",80,2012,"hip-hop",0.772,0.413,0,-8.193,0,0.089,0.0361,0,0.111,0.211,131.965,246213,4,"Chief Keef","2B4y3j02ho6XNF8BEzx3JF","Finally Rich","2012-01-01"
32072,"Frank Ocean","Thinkin Bout You","7DfFc7a6Rwfi3YQMRbDMau",76,2012,"hip-hop",0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,4,"Frank Ocean","392p3shh2jkxUxY2VHvlH8","channel ORANGE","2012-01-01"
32075,"Kendrick Lamar","Poetic Justice","2P3SLxeQHPqh8qKB6gtJY2",71,2012,"hip-hop",0.779,0.572,6,-9.985,0,0.378,0.157,0,0.246,0.647,135.956,300160,4,"Kendrick Lamar","3DGQ1iZ9XKUQxAUWjfC34w","good kid, m.A.A.d city (Deluxe)","2012"
32076,"Kendrick Lamar","Bitch, Don’t Kill My Vibe","4Pwjz3DfvfQWV0rO2V8jyh",71,2012,"hip-hop",0.587,0.698,1,-8.948,1,0.0943,0.0152,0,0.442,0.0985,133.954,310720,4,"Kendrick Lamar","6PBZN8cbwkqm1ERj2BGXJ1","good kid, m.A.A.d city","2012"
32082,"Kendrick Lamar","Backseat Freestyle","3aGibUHhQyBsyumYHylw0K",67,2012,"hip-hop",0.546,0.651,1,-7.601,1,0.3,0.000739,0,0.235,0.646,77.878,212653,4,"Kendrick Lamar","3DGQ1iZ9XKUQxAUWjfC34w","good kid, m.A.A.d city (Deluxe)","2012"
32083,"Kendrick Lamar","m.A.A.d city","439TlnnznSiBbQbgXiBqAd",67,2012,"hip-hop",0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,350120,4,"Kendrick Lamar","6PBZN8cbwkqm1ERj2BGXJ1","good kid, m.A.A.d city","2012"
32090,"Frank Ocean","Forrest Gump","4YZbVct8l9MnAVIROnLQdx",66,2012,"hip-hop",0.701,0.417,6,-7.818,0,0.0329,0.0888,0.000648,0.375,0.186,95.003,194840,4,"Frank Ocean","392p3shh2jkxUxY2VHvlH8","channel ORANGE","2012-01-01"
32094,"Kendrick Lamar","The Recipe - Bonus Track","1eRBW1HcyM1zPlxO26cScZ",61,2012,"hip-hop",0.759,0.782,11,-6.975,0,0.0741,0.000589,0,0.35,0.507,131.04,352853,4,"Kendrick Lamar","3DGQ1iZ9XKUQxAUWjfC34w","good kid, m.A.A.d city (Deluxe)","2012"
32103,"Rick Ross","Stay Schemin","0nq6sfr8z1R5KJ4XUk396e",63,2012,"hip-hop",0.541,0.734,7,-4.232,0,0.166,0.0621,0,0.12,0.321,162.304,267720,4,"Rick Ross","33bJwRLv35ynnhhFyj96hK","Stay Schemin","2012-01-01"
32110,"Frank Ocean","Monks","0msrDPXxZpts4FRnoX0bFr",60,2012,"hip-hop",0.747,0.758,0,-4.743,0,0.179,0.0521,0,0.214,0.601,102.02,200240,4,"Frank Ocean","392p3shh2jkxUxY2VHvlH8","channel ORANGE","2012-01-01"
32111,"Daddy Yankee","Limbo","3pDhN3qB33AOPhQEkUCaWt",74,2012,"hip-hop",0.806,0.875,7,-3.817,1,0.088,0.0838,0.00192,0.065,0.917,125.063,224693,4,"Daddy Yankee","6Hu1DObY1WeKWxHfeaOcFg","Prestige","2012-01-01"
32122,"Zion","More","0AAl3LtvIhEilWXZmYHeh5",68,2012,"hip-hop",0.687,0.778,1,-6.623,0,0.101,0.209,0,0.117,0.865,172.047,240733,4,"Zion","76iE2t7UDAZLNkqHFuvWtQ","La Fórmula","2012-08-20"
32157,"Canserbero","Jeremías 17-5","1nSPlJY53DG3avK6UfpDpZ",69,2012,"hip-hop",0.644,0.791,5,-4.587,1,0.273,0.157,0,0.314,0.408,91.753,318328,4,"Canserbero","27xqCLyTHom0wyjtw08K12","Muerte","2012"
32163,"Daddy Yankee","Pasarela","7uUYUy2qLfev9ppNvFBHpX",65,2012,"hip-hop",0.842,0.893,9,-4.277,1,0.0462,0.104,0,0.289,0.713,121.035,193627,4,"Daddy Yankee","6Hu1DObY1WeKWxHfeaOcFg","Prestige","2012-01-01"
32168,"Daddy Yankee","Ven Conmigo","2QSuNcQxqFfokvbS7SInHG",62,2012,"hip-hop",0.781,0.842,10,-5.334,0,0.0403,0.102,0,0.0657,0.71,120.054,219787,4,"Daddy Yankee","6Hu1DObY1WeKWxHfeaOcFg","Prestige","2012-01-01"
32184,"Daddy Yankee","Llegamos A La Disco","4nfn4q3ygnHhriDyYW6Fkf",62,2012,"hip-hop",0.731,0.786,0,-4.898,1,0.254,0.114,0,0.437,0.78,89.092,453360,4,"Daddy Yankee","6Hu1DObY1WeKWxHfeaOcFg","Prestige","2012-01-01"
36378,"Linkin Park","BURN IT DOWN","7oVEtyuv9NBmnytsCIsY5I",74,2012,"metal",0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.585,110.006,230253,4,"Linkin Park","4XHIjbhjRmqWlosjj5rqSI","LIVING THINGS","2012-06-20"
36380,"Linkin Park","CASTLE OF GLASS","1r1fPuhj9H4VdXr7OK6FL5",73,2012,"metal",0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108,205400,4,"Linkin Park","4XHIjbhjRmqWlosjj5rqSI","LIVING THINGS","2012-06-20"
40342,"Bruno Mars","When I Was Your Man","0nJW01T7XtvILxQgC5J7Wh",87,2012,"pop",0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,213827,4,"Bruno Mars","58ufpQsJ1DS5kq4hhzQDiI","Unorthodox Jukebox","2012-12-07"
40343,"Rihanna","Diamonds","1z9kQ14XBSN0r2v6fx4IdG",75,2012,"pop",0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,225147,4,"Rihanna","0T23GvNaBUGtMKxZko8LQG","Unapologetic (Edited Version)","2012-01-01"
40344,"Rihanna","Pour It Up","76VtA90NKurNqaQpV126Ue",74,2012,"pop",0.785,0.478,2,-8.735,1,0.0419,0.0254,0,0.0901,0.39,134.002,161200,4,"Rihanna","4eddbruVtOqw8khwxSH6H2","Unapologetic (Deluxe)","2012-12-11"
40348,"fun.","We Are Young (feat. Janelle Monáe)","7a86XRg84qjasly9f6bPSD",72,2012,"pop",0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,4,"fun.","7iycyHwOW2plljYIK6I1Zo","Some Nights","2012-02-21"
40351,"Maroon 5","One More Night","4XNrMwGx1SqP01sqkGTDmo",69,2012,"pop",0.718,0.82,5,-3.453,0,0.0323,0.0444,0,0.0846,0.613,92.998,219467,4,"Maroon 5","2pjfMmH52fryXVQuWTWOgP","Overexposed (Deluxe)","2012-01-01"
40353,"fun.","Some Nights","6t6oULCRS6hnI7rm0h5gwl",68,2012,"pop",0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,277040,4,"fun.","7iycyHwOW2plljYIK6I1Zo","Some Nights","2012-02-21"
40355,"Taylor Swift","I Knew You Were Trouble.","6FB3v4YcR57y4tXFcdxI1E",76,2012,"pop",0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,219720,4,"Taylor Swift","4jTYApZPMapg56gRycOn0D","Red (Big Machine Radio Release Special)","2012-10-21"
40360,"Taylor Swift","We Are Never Ever Getting Back Together","0VwNdo84DaVYLIkbVO86ND",74,2012,"pop",0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984,193147,4,"Taylor Swift","4jTYApZPMapg56gRycOn0D","Red (Big Machine Radio Release Special)","2012-10-21"
40369,"Taylor Swift","22","6ce41JVa6KFaryfmC2bu2W",68,2012,"pop",0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,232120,4,"Taylor Swift","4jTYApZPMapg56gRycOn0D","Red (Big Machine Radio Release Special)","2012-10-21"
40371,"Maroon 5","Daylight","6TwfdLbaxTKzQi3AgsZNzx",61,2012,"pop",0.657,0.679,2,-5.511,1,0.0269,0.00246,0,0.211,0.331,120.007,225307,4,"Maroon 5","7i1Ej2Ix9aIiLKqhNwAB2l","Overexposed (Deluxe)","2012-01-01"
40408,"Pablo Alborán","Dónde está el amor (feat. Jesse & Joy)","0CjaLvAqN97KPVWgOJ1vbD",70,2012,"pop",0.597,0.848,4,-5.458,1,0.0406,0.173,0,0.373,0.324,139.876,233896,4,"Pablo Alborán","7kA3hvV7UjgnA5uiUBxwlN","Tanto (Edición Premium)","2012"
40616,"Miguel Bosé","Aire soy (feat. Ximena Sariñana)","1ORb6uGvpjsFwZK8FUpzWy",61,2012,"pop",0.708,0.478,10,-11.466,0,0.0244,0.187,0.00985,0.0653,0.625,109.002,248049,4,"Miguel Bosé","6mgs9ywhBqW5QSCMyYPC3g","Papitwo (Deluxe)","2012-09-04"
43789,"Imagine Dragons","Demons","3LlAyCYU26dvFZBDUIMb7a",73,2012,"rock",0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,4,"Imagine Dragons","6htgf3qv7vGcsdxLCDxKp8","Night Visions","2012-09-04"
43790,"Imagine Dragons","Radioactive","4G8gkOterJn0Ywt6uhqbhp",71,2012,"rock",0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4,"Imagine Dragons","6htgf3qv7vGcsdxLCDxKp8","Night Visions","2012-09-04"
43792,"Imagine Dragons","On Top Of The World","6KuHjfXHkfnIjdmcIvt9r0",67,2012,"rock",0.635,0.926,0,-5.589,1,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,189840,4,"Imagine Dragons","1rzDtYMpZDhRgKNigB467r","Night Visions (Deluxe)","2012-09-04"
43793,"Imagine Dragons","It's Time","6BtmXhTJMM9sBTHeYYASGz",65,2012,"rock",0.656,0.884,2,-4.748,1,0.0372,0.0162,0,0.145,0.86,105.009,237987,4,"Imagine Dragons","6htgf3qv7vGcsdxLCDxKp8","Night Visions","2012-09-04"
43794,"Muse","Madness","0c4IEciLCDdXEhhKxj4ThA",67,2012,"rock",0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,281040,4,"Muse","3KuXEGcqLcnEYWnn3OEGy0","The 2nd Law","2012-09-24"
43796,"Player","Baby Come Back","2eRYuzlSOBk3HlMsCSOLPJ",61,2012,"rock",0.645,0.604,5,-9.904,0,0.118,0.0713,0,0.129,0.545,156.436,214373,4,"Player","0GPZjIWU4sF8wmdNv67Ukc","Late Night Tales: Music For Pleasure","2012-06-11"
43822,"Muse","Panic Station","1tjHKKI0r82IB5KL29whHs",60,2012,"rock",0.671,0.766,2,-3.1,1,0.0378,0.00224,0.000154,0.159,0.726,104.99,184200,4,"Muse","3KuXEGcqLcnEYWnn3OEGy0","The 2nd Law","2012-09-24"
50842,"Frank Ocean","Pink Matter","1fOkmYW3ZFkkjIdOZSf596",70,2012,"soul",0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,3,"Frank Ocean","392p3shh2jkxUxY2VHvlH8","channel ORANGE","2012-01-01"
56397,"Fitz and The Tantrums","Out of My League","2AYEOC02WLhUiOoaig2SEH",71,2013,"alt-rock",0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386,4,"Fitz and The Tantrums","3IWUFJCM3CvCCQIHQ4vtRK","More Than Just A Dream (Deluxe)","2013-05-07"
56401,"The Strokes","Call It Fate, Call It Karma","3Y4rUyw7XBCK6hGHCOt6rp",70,2013,"alt-rock",0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,204773,4,"The Strokes","4WnkQO4xD9ljQooB3VIxCV","Comedown Machine","2013-03-22"
56460,"Zoé","Arrullo De Estrellas","1p4rYrxjVkj6v2eMzRhLfA",67,2013,"alt-rock",0.459,0.764,5,-7.001,1,0.0359,0.326,0.22,0.0743,0.384,81.503,252693,4,"Zoé","3UZ0vtpq3mGcr4J0kjveSD","Programaton","2013-01-01"
66271,"Justin Timberlake","Mirrors","4rHZZAmHpZrA3iH5zx8frV",76,2013,"dance",0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,484147,4,"Justin Timberlake","0O82niJ0NpcptYRxogeEZu","The 20/20 Experience (Deluxe Version)","2013-03-15"
66272,"Lady Gaga","Applause","5ka2ajep9OAvU5Sgduhiex",77,2013,"dance",0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,212333,4,"Lady Gaga","2eRJUtI7nXrQ5uYQ7tzTo9","ARTPOP","2013-11-11"
66274,"Ariana Grande","The Way","06EL94D0TA27Ik0Ke5usbj",67,2013,"dance",0.645,0.877,5,-3.208,0,0.113,0.294,0,0.0759,0.861,82.324,227027,4,"Ariana Grande","5xSvNPstcxHtR4ap2vvN8A","Yours Truly","2013-01-01"
66275,"Demi Lovato","Heart Attack","1V6gIisPpYqgFeWbMLI0bA",76,2013,"dance",0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,210840,4,"Demi Lovato","6Kssm2LosQ0WyLukFZkEG5","Demi","2013-01-01"
66279,"will.i.am","Scream & Shout","2iJuuzV8P9Yz0VSurttIV5",76,2013,"dance",0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,4,"will.i.am","6edYDxspt9uQj21mbAfFIb","#willpower","2013-01-01"
66281,"Robin Thicke","Blurred Lines","0n4bITAu0Y0nigrz3MFJMb",74,2013,"dance",0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,263827,4,"Robin Thicke","1eHyfkrIOVLGVnt5E4MD2j","Blurred Lines (Deluxe)","2013-01-01"
66283,"Selena Gomez","Come & Get It","6LoQHIo74tOzQ8EsLEkhgF",72,2013,"dance",0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231987,4,"Selena Gomez","3cGKAHAUhAaTTezK4GbBhQ","Stars Dance (Bonus Track Version)","2013-01-01"
66287,"Zendaya","Replay","7d1CFwrBmH34gmS0Hkbfbt",65,2013,"dance",0.688,0.723,6,-6.682,0,0.121,0.0416,2e-04,0.302,0.618,140.023,209187,4,"Zendaya","7hCAU57zY6snnRSHXqAWUl","Zendaya","2013-01-01"
66289,"DJ Snake","Turn Down for What","67awxiNHNyjMXhVgsHuIrs",69,2013,"dance",0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,213733,4,"DJ Snake","3zo0Hxh9rjJsdw2JAKReE3","Turn Down for What","2013-12-18"
66290,"Demi Lovato","Really Don't Care","5vTPxzm4h2bY9rYyVrGEU5",68,2013,"dance",0.706,0.728,7,-3.602,1,0.0852,0.123,0,0.185,0.851,121.017,201600,4,"Demi Lovato","6Kssm2LosQ0WyLukFZkEG5","Demi","2013-01-01"
66293,"August Alsina","I Luv This Shit","4IeUAegXVbETb7FpgNDnSM",61,2013,"dance",0.643,0.592,1,-6.684,0,0.277,0.00475,1.54e-06,0.222,0.405,123.942,267920,4,"August Alsina","4buyJv1fGVn1QU6ZR6YroB","Downtown: Life Under The Gun","2013-01-01"
66302,"Selena Gomez","Slow Down","2OsEJFTfzfjG4oC92cuP2c",64,2013,"dance",0.722,0.821,1,-3.856,0,0.165,0.073,0,0.631,0.721,127.944,210293,4,"Selena Gomez","3cGKAHAUhAaTTezK4GbBhQ","Stars Dance (Bonus Track Version)","2013-01-01"
66320,"DVBBS","Tsunami","0vZCG0H9KhtU7K8MEUVAoV",63,2013,"dance",0.699,0.839,4,-5.353,0,0.0481,0.0483,0.655,0.0897,0.264,128.026,236706,4,"DVBBS","7p38vlEZaMNySKQVSSWUm8","Tsunami","2013-09-02"
